"","day.of.year","airport.code","avg.delay","lat","lon","city","state","airport"
"19585","228","PBI",15.8333333333333,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"19586","228","PDX",20.6,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"19587","228","PHL",26.3846153846154,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"19588","228","PHX",20.3846153846154,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"19589","228","PIA",18,"40.6663","-89.6909","Peoria","Illinois","Greater Peoria Regional Airport"
"19590","228","PIT",42,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"19591","228","PNS",68.6666666666667,"30.4761","-87.1941","Pensacola","Florida","Pensacola Regional Airport"
"19592","228","PSC",91,"46.2592","-119.117","Pasco","Washington","Tri Cities Airport"
"19593","228","PSP",20.6666666666667,"33.8227","-116.509","Palm Springs","California","Palm Springs International Airport"
"19594","228","PVD",61.75,"41.723","-71.4399","Warwick","Rhode Island","Theodore Francis Green State Airport"
"19595","228","PWM",70.5,"43.6475","-70.3103","Portland","Maine","Jetport International Airport"
"19596","228","RDU",29,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"19597","228","RIC",21,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"19598","228","RNO",20.5,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"19599","228","ROC",18,"43.1309","-77.6697","Rochester","New York","Greater Rochester International Airport"
"19600","228","ROW",11,"33.3071","-104.519","Roswell","New Mexico","Roswell Industrial Air Center"
"19601","228","RSW",4,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"19602","228","SAN",65.7692307692308,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"19603","228","SAT",25.7333333333333,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"19604","228","SAV",45.5,"32.1338","-81.2133","Savannah","Georgia","Savannah International Airport"
"19605","228","SDF",66.5,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"19606","228","SEA",39.2222222222222,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"19607","228","SFO",18.25,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"19608","228","SGF",32.5,"37.243","-93.3817","Springfield","Missouri","Springfield Regional Airport"
"19609","228","SHV",11.5,"32.4549","-93.8285","Shreveport","Louisiana","Shreveport Regional Airport"
"19610","228","SJC",24.125,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"19611","228","SJT",19,"31.3616","-100.507","San Angelo","Texas","Mathis Field Airport"
"19612","228","SJU",67.3333333333333,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"19613","228","SLC",34.1428571428571,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"19614","228","SMF",19,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"19615","228","SNA",19.1428571428571,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"19616","228","SPS",47,"33.9862","-98.4984","Wichita Falls","Texas","Sheppard Air Force Base"
"19617","228","STL",11.25,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"19618","228","STT",37,"18.3333","-64.9667","Charlotte Amalie","US Virgin Islands","Cyril E King International Airport"
"19619","228","SYR",12.5,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"19620","228","TLH",13.5,"30.3964","-84.3503","Tallahassee","Florida","Tallahassee Regional Airport"
"19621","228","TPA",31,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"19622","228","TRI",102,"36.4805","-82.4087","Blountville","Tennessee","Tri-Cities Regional Airport"
"19623","228","TUL",23.6,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"19624","228","TUS",11.6666666666667,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"19625","228","TXK",9,"33.457","-93.9943","Texarkana","Arkansas","Texarkana Regional Airport"
"19626","228","TYR",20,"32.3506","-95.4118","Tyler","Texas","Tyler Pounds Field Airport"
"19627","228","TYS",12.5,"35.8064","-83.9889","Knoxville","Tennessee","Mcghee Tyson Airport"
"19628","228","VPS",57.25,"30.496","-86.55","Eglin Village","Florida","Eglin Air Force Base"
"19629","228","XNA",3.33333333333333,"36.2756","-94.2955","Bentonville","Arkansas","Northwest Arkansas Regional Airport"
"19630","228","YUM",35,"32.6685","-114.599","Yuma","Arizona","Yuma International Airport"
"19631","229","ABQ",41,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"19632","229","ANC",13,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"19633","229","ASE",58,"39.2197","-106.864","Aspen","Colorado","Aspen Pitkin County Airport-Sardy Field"
"19634","229","ATL",59.25,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"19635","229","AUS",25,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"19636","229","BDL",12.6666666666667,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"19637","229","BFL",28,"35.4288","-119.044","Bakersfield","California","Kern County-Meadows Field Airport"
"19638","229","BHM",81,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"19639","229","BIL",37,"45.8034","-108.537","Billings","Montana","Logan International Airport"
"19640","229","BNA",42.6666666666667,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"19641","229","BOI",65,"43.5709","-116.222","Boise","Idaho","Boise Air Terminal"
"19642","229","BOS",34.6666666666667,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"19643","229","BTR",8,"30.533","-91.1567","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport"
"19644","229","BUF",62,"42.9309","-78.738","Buffalo","New York","Greater Buffalo International Airport"
"19645","229","BWI",11.3333333333333,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"19646","229","BZN",50,"45.7722","-111.157","Bozeman","Montana","Gallatin Field Airport"
"19647","229","CHA",35,"35.0373","-85.1966","Chattanooga","Tennessee","Chattanooga Metropolitan Airport"
"19648","229","CLE",11.5,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"19649","229","CLT",47.5,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"19650","229","COD",48,"44.5134","-109.031","Cody/Yellowstone","Wyoming","Yellowstone Regional Airport"
"19651","229","COS",39.5,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"19652","229","CPR",41,"42.8966","-106.465","Casper","Wyoming","Natrona County International Airport"
"19653","229","CRP",5,"27.7747","-97.5019","Corpus Christi","Texas","Corpus Christi International Airport"
"19654","229","DAL",24.875,"32.8439","-96.8496","Dallas","Texas","Dallas Love Field Airport"
"19655","229","DAY",12,"39.8968","-84.2207","Dayton","Ohio","James M Cox Dayton International Airport"
"19656","229","DCA",26,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"19657","229","DEN",40.3928571428571,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"19658","229","DFW",48.4,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"19659","229","DTW",20,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"19660","229","EGE",48,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"19661","229","ELP",12,"31.7982","-106.393","El Paso","Texas","El Paso International Airport"
"19662","229","EWR",24.875,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"19663","229","FLL",21.5,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"19664","229","GEG",69,"47.625","-117.538","Spokane","Washington","Spokane International Airport"
"19665","229","GJT",44,"39.1217","-108.529","Grand Junction","Colorado","Walker Field Airport"
"19666","229","GPT",18,"30.4133","-89.072","Gulfport","Mississippi","Gulfport Biloxi Regional Airport"
"19667","229","GUC",71,"38.5356","-106.941","Gunnison","Colorado","Gunnison County Airport"
"19668","229","HNL",25,"21.3358","-157.919","Honolulu","Hawaii","Honolulu International Airport"
"19669","229","HOU",37.5,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"19670","229","HRL",11,"26.2216","-97.663","Harlingen","Texas","Grande Valley International Airport"
"19671","229","HSV",3,"34.6492","-86.7767","Huntsville","Alabama","Huntsville International Airport"
"19672","229","IAD",4,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"19673","229","IAH",57.2857142857143,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"19674","229","ICT",14,"37.6531","-97.43","Wichita","Kansas","Wichita Mid-Continent Airport"
"19675","229","IDA",6,"43.5147","-112.068","Idaho Falls","Idaho","Fanning Field Airport"
"19676","229","IND",20.3333333333333,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"19677","229","JAN",19.5,"32.3089","-90.0733","Pearl","Mississippi","Jackson International Airport"
"19678","229","JFK",35.3333333333333,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"19679","229","KTN",101.8,"55.354","-131.706","Ketchikan","Alaska","Ketchikan International Airport"
"19680","229","LAS",25.8888888888889,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"19681","229","LAX",24.75,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"19682","229","LBB",7,"33.6566","-101.821","Lubbock","Texas","Lubbock International Airport"
"19683","229","LGA",36.4,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"19684","229","LGB",67,"33.8186","-118.144","Long Beach","California","Long Beach Daugherty Field Airport"
"19685","229","LIH",54,"21.9782","-159.351","Lihue","Hawaii","Lihue Airport"
"19686","229","LIT",13,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"19687","229","LRD",7,"27.5431","-99.4555","Laredo","Texas","Laredo International Airport"
"19688","229","MCI",14.75,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"19689","229","MCO",29.4,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"19690","229","MDW",29.5,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"19691","229","MEM",23.75,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"19692","229","MFE",10.75,"26.1813","-98.2404","Mcallen","Texas","Miller International Airport"
"19693","229","MHT",56,"42.9293","-71.4386","Manchester","New Hampshire","Manchester-Boston Regional Airport"
"19694","229","MIA",24.3333333333333,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"19695","229","MKE",8,"42.9471","-87.9051","Milwaukee","Wisconsin","General Mitchell International Airport"
"19696","229","MLU",7,"32.5099","-92.044","Monroe","Louisiana","Monroe Regional Airport"
"19697","229","MOB",4,"30.6775","-88.243","Mobile","Alabama","Mobile Regional Airport"
"19698","229","MSO",409,"46.9192","-114.084","Missoula","Montana","Missoula International Airport"
"19699","229","MSP",28,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"19700","229","MSY",24.3333333333333,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"19701","229","OAK",70,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"19702","229","OGG",43,"20.8926","-156.441","Kahului","Hawaii","Kahului Airport"
"19703","229","OKC",4,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"19704","229","OMA",9,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"19705","229","ONT",13,"34.062","-117.594","Ontario","California","Ontario International Airport"
"19706","229","ORD",27.8333333333333,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"19707","229","PBI",65,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"19708","229","PDX",51.5,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"19709","229","PHL",17.8571428571429,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"19710","229","PHX",37.2,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"19711","229","PIT",22.5,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"19712","229","PWM",9,"43.6475","-70.3103","Portland","Maine","Jetport International Airport"
"19713","229","RDU",17.5,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"19714","229","RIC",61,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"19715","229","RKS",61,"41.5988","-109.072","Rock Springs","Wyoming","Rock Springs-Sweetwater County Airport"
"19716","229","RNO",15,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"19717","229","ROC",16,"43.1309","-77.6697","Rochester","New York","Greater Rochester International Airport"
"19718","229","RSW",51.3333333333333,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"19719","229","SAN",39.75,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"19720","229","SAT",29.6666666666667,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"19721","229","SAV",12,"32.1338","-81.2133","Savannah","Georgia","Savannah International Airport"
"19722","229","SBA",33,"34.4255","-119.835","Goleta","California","Santa Barbara Municipal Airport"
"19723","229","SCC",67,"70.1975","-148.458","Prudhoe Bay","Alaska","Deadhorse Airport"
"19724","229","SEA",28,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"19725","229","SFO",24,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"19726","229","SHV",20,"32.4549","-93.8285","Shreveport","Louisiana","Shreveport Regional Airport"
"19727","229","SJC",22.5,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"19728","229","SJU",2,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"19729","229","SLC",21,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"19730","229","SMF",15.6666666666667,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"19731","229","SNA",32,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"19732","229","STL",5,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"19733","229","SYR",7,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"19734","229","TLH",23,"30.3964","-84.3503","Tallahassee","Florida","Tallahassee Regional Airport"
"19735","229","TPA",35.25,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"19736","229","TUL",25,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"19737","229","TUS",9.33333333333333,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"19738","229","TVC",20,"44.7365","-85.5796","Traverse City","Michigan","Cherry Capital Airport"
"19739","230","ABI",31,"32.4164","-99.6803","Abilene","Texas","Abilene Regional Airport"
"19740","230","ACK",9,"41.2568","-70.0649","Nantucket","Massachusetts","Nantucket Memorial Airport"
"19741","230","ANC",3,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"19742","230","ATL",18.2,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"19743","230","BOS",20,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"19744","230","BWI",12,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"19745","230","CID",15,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"19746","230","CLT",11,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"19747","230","CMH",33,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"19748","230","CRP",10,"27.7747","-97.5019","Corpus Christi","Texas","Corpus Christi International Airport"
"19749","230","CVG",34.3333333333333,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"19750","230","DCA",44,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"19751","230","DEN",15.5,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"19752","230","DFW",23.5,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"19753","230","DSM",21,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"19754","230","DTW",22.25,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"19755","230","EGE",40,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"19756","230","ELP",17,"31.7982","-106.393","El Paso","Texas","El Paso International Airport"
"19757","230","EVV",20,"38.0464","-87.5308","Evansville","Indiana","Evansville Regional Airport"
"19758","230","EWR",61,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"19759","230","HPN",10,"41.0693","-73.7042","Purchase","New York","Westchester County Airport"
"19760","230","IAD",25,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"19761","230","IAH",23,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"19762","230","IND",90,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"19763","230","JAN",25,"32.3089","-90.0733","Pearl","Mississippi","Jackson International Airport"
"19764","230","JFK",14.5,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"19765","230","KOA",16,"19.7334","-156.039","Kailua Kona","Hawaii","Kailua-Kona International Airport"
"19766","230","LAS",41,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"19767","230","LAX",14.3333333333333,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"19768","230","LGA",48.6666666666667,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"19769","230","MAF",4,"31.9361","-102.208","Midland","Texas","Midland International Airport"
"19770","230","MCO",12,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"19771","230","MEM",15,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"19772","230","MIA",43,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"19773","230","MYR",27,"33.6821","-78.9228","Myrtle Beach","South Carolina","Myrtle Beach International Airport"
"19774","230","OAK",8,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"19775","230","OKC",13,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"19776","230","ORD",18.8333333333333,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"19777","230","PFN",25,"30.2071","-85.6829","Panama City","Florida","Panama City Bay County Airport"
"19778","230","PHL",4,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"19779","230","PHX",70.5,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"19780","230","PIT",2,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"19781","230","RDU",42,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"19782","230","RIC",33,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"19783","230","SFO",29.75,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"19784","230","SJU",18,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"19785","230","SYR",14,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"19786","230","TPA",5,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"19787","231","ABQ",4,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"19788","231","ACV",87,"40.9698","-124.108","Mckinleyville","California","Arcata Airport"
"19789","231","AGS",38,"33.3735","-81.9732","Augusta","Georgia","Bush Field Airport"
"19790","231","ANC",5,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"19791","231","ATL",28.2,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"19792","231","AUS",43,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"19793","231","AVL",77.5,"35.4349","-82.5373","Fletcher","North Carolina","Asheville Regional Airport"
"19794","231","BDL",5,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"19795","231","BGR",17,"44.8086","-68.8167","Bangor","Maine","Bangor International Airport"
"19796","231","BHM",6,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"19797","231","BNA",45,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"19798","231","BOS",36.5,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"19799","231","BQK",8,"31.2525","-81.4703","Brunswick","Georgia","Glynco Jetport Airport"
"19800","231","BUR",43,"34.1963","-118.352","Burbank","California","Burbank Glendale Pasadena Airport"
"19801","231","BWI",63,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"19802","231","CHA",50,"35.0373","-85.1966","Chattanooga","Tennessee","Chattanooga Metropolitan Airport"
"19803","231","CLT",6,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"19804","231","CMH",76,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"19805","231","COS",8,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"19806","231","CRP",10,"27.7747","-97.5019","Corpus Christi","Texas","Corpus Christi International Airport"
"19807","231","CVG",52.3,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"19808","231","DCA",29.5,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"19809","231","DEN",8.5,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"19810","231","DFW",10.5384615384615,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"19811","231","DTW",51.6666666666667,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"19812","231","ELP",15,"31.7982","-106.393","El Paso","Texas","El Paso International Airport"
"19813","231","EWR",8,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"19814","231","GPT",3,"30.4133","-89.072","Gulfport","Mississippi","Gulfport Biloxi Regional Airport"
"19815","231","GRR",3,"42.8841","-85.5307","Grand Rapids","Michigan","Gerald R. Ford International Airport"
"19816","231","GSO",104,"36.1038","-79.9427","Greensboro","North Carolina","Triad International Airport"
"19817","231","GSP",30,"34.8907","-82.2167","Greer","South Carolina","Greenville Spartanburg International Airport"
"19818","231","HOU",69,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"19819","231","IAH",38.75,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"19820","231","ICT",40,"37.6531","-97.43","Wichita","Kansas","Wichita Mid-Continent Airport"
"19821","231","JAN",15,"32.3089","-90.0733","Pearl","Mississippi","Jackson International Airport"
"19822","231","JFK",42.5714285714286,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"19823","231","JNU",57,"58.3598","-134.583","Juneau","Alaska","Juneau International Airport"
"19824","231","LAS",15,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"19825","231","LAW",45,"34.573","-98.4135","Lawton","Oklahoma","Lawton Municipal Airport"
"19826","231","LAX",26.2,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"19827","231","LBB",4,"33.6566","-101.821","Lubbock","Texas","Lubbock International Airport"
"19828","231","LEX",59.6666666666667,"38.0384","-84.5989","Lexington","Kentucky","Blue Grass Field"
"19829","231","LFT",3.5,"30.2084","-91.9935","Lafayette","Louisiana","Lafayette Regional Airport"
"19830","231","LGA",26,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"19831","231","LIT",26.5,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"19832","231","MAF",19,"31.9361","-102.208","Midland","Texas","Midland International Airport"
"19833","231","MCO",18,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"19834","231","MDT",3,"40.1962","-76.7564","Middletown","Pennsylvania","Harrisburg International Airport"
"19835","231","MDW",15,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"19836","231","MEI",78,"32.3334","-88.7449","Meridian","Mississippi","Key Field Airport"
"19837","231","MEM",42,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"19838","231","MFE",13,"26.1813","-98.2404","Mcallen","Texas","Miller International Airport"
"19839","231","MGM",17,"32.3049","-86.3909","Montgomery","Alabama","Montgomery Regional Airport"
"19840","231","MIA",9.16666666666667,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"19841","231","MLI",33,"41.4539","-90.5058","Coal Valley","Illinois","Quad City Airport"
"19842","231","MOB",15,"30.6775","-88.243","Mobile","Alabama","Mobile Regional Airport"
"19843","231","MSP",2,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"19844","231","MSY",15,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"19845","231","OKC",10,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"19846","231","OMA",14,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"19847","231","ORD",16.25,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"19848","231","PBI",10,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"19849","231","PDX",52.3333333333333,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"19850","231","PHL",37.75,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"19851","231","PHX",8.66666666666667,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"19852","231","PIT",96,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"19853","231","PNS",49.5,"30.4761","-87.1941","Pensacola","Florida","Pensacola Regional Airport"
"19854","231","PSG",28,"56.8067","-132.933","Petersburg","Alaska","Petersburg James A Johnson Airport"
"19855","231","RDU",24,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"19856","231","RIC",30,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"19857","231","ROA",42,"37.3203","-79.9688","Roanoke","Virginia","Roanoke Regional Airport-Woodrum Field"
"19858","231","ROC",45.5,"43.1309","-77.6697","Rochester","New York","Greater Rochester International Airport"
"19859","231","RSW",3,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"19860","231","SAT",6,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"19861","231","SDF",19,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"19862","231","SFO",29.3333333333333,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"19863","231","SHV",7,"32.4549","-93.8285","Shreveport","Louisiana","Shreveport Regional Airport"
"19864","231","SJC",10,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"19865","231","SJU",66.6666666666667,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"19866","231","STL",9.5,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"19867","231","SYR",15,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"19868","231","TPA",68,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"19869","231","TYS",27,"35.8064","-83.9889","Knoxville","Tennessee","Mcghee Tyson Airport"
"19870","231","XNA",3,"36.2756","-94.2955","Bentonville","Arkansas","Northwest Arkansas Regional Airport"
"19871","232","ATL",39.5,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"19872","232","AUS",34,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"19873","232","BHM",16,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"19874","232","BNA",4,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"19875","232","BOS",124,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
